"","w1","m1_rate_11","m1_rate_12","m1_rate_21","m1_rate_22","m1_r1","m1_r2","w2","m2_rate_11","m2_rate_12","m2_rate_21","m2_rate_22","m2_r1","m2_r2","w2b","m2b_rate_11","m2b_rate_12","m2b_rate_21","m2b_rate_22","m2b_r1","m2b_r2","w2c","m2c_rate_11","m2c_rate_12","m2c_rate_21","m2c_rate_22","m2c_r1","m2c_r2","w3","m3_rate_11","m3_rate_12","m3_rate_21","m3_rate_22","m3_r1","m3_r2","w3b","m3b_rate_11","m3b_rate_12","m3b_rate_21","m3b_rate_22","m3b_r1","m3b_r2","w3c","m3c_rate_11","m3c_rate_12","m3c_rate_21","m3c_rate_22","m3c_r1","m3c_r2","w4","m4_rate_11","m4_rate_12","m4_rate_21","m4_rate_22","m4_r1","m4_r2"
"63",2.43028313298647e-13,0.00563985465235282,NA,0.00166864921195353,NA,0.75309360801794,NA,0.723547712724532,0.0315997330023779,0.000636098581429154,0.010678456340811,0.000186059761121639,0.892745969945278,NA,1.8371121231911e-10,0.0160203586782157,0.00139377440152202,0.00174811468325724,NA,0.786554698762367,NA,5.51847935481323e-11,0.00623773769465114,NA,0.00589451802628675,0.000428195787017088,0.810623092923808,NA,0.000424160558743067,0.0059691458600157,NA,0.00185151808014461,NA,0.435291302186744,0.989150291460769,0.000238830739145069,0.00806281615176225,0.00490737303186324,0.00167295387251711,NA,0.489364581085946,0.987128488788549,0.000177843724277858,0.00567665613608843,NA,0.00219852315341619,0.00167189003537737,0.44908980679002,0.988366853583794,0.275611452014163,0.0298206322880505,0.00066383961618867,0.0100822169507746,0.000194258974836463,0.880824675594301,0.901119559876256
"64",2.57577553512686e-15,0.00563988961939405,NA,0.00166866023113046,NA,0.753096854035005,NA,0.588845461620339,0.0223661332265365,0.000584783241859656,0.00593135051621512,0.000171922962039357,0.863684585725341,NA,5.54881156123438e-12,0.0114113063078718,0.00104569549935154,0.00173750481057858,NA,0.715619890585517,NA,9.6999349682056e-11,0.00575570070001939,NA,0.00313795817969402,0.000318926927932974,0.757826581815863,NA,1.6381891474653e-06,0.0067913762873174,NA,0.00191929651318625,NA,0.55956980788002,0.99006977495124,1.39862220636444e-06,0.00904204343895281,0.00506134114855595,0.00166917904866017,NA,0.556485428261979,0.987444123181354,2.54353272947132e-06,0.00563328952868236,NA,0.00261422527563736,0.00131964422459363,0.569541187696742,0.986170166031151,0.411148957933027,0.0175871209568619,0.000653892976449734,0.00466429466349429,0.000189053045991576,0.787749585793123,0.899144420420706
"65",7.89819537779554e-14,0.00563986923398713,NA,0.00166865294675837,NA,0.753093951743835,NA,0.659125459543176,0.0321299708258679,0.000670940723680232,0.00889349392467073,0.000195995274427948,0.89317839665376,NA,1.70986369805744e-11,0.0127187737752074,0.00155005293967272,0.00173629686767775,NA,0.748788683274198,NA,2.27706471169891e-10,0.00582913363361929,NA,0.00371986421568069,0.000467132841451399,0.78981917451247,NA,0.000145071230363527,0.00650297017469222,NA,0.00186989796987078,NA,0.501944972557607,0.989867326476166,8.79796222380329e-05,0.00867168385097937,0.00530774504787456,0.0016782970459781,NA,0.520128911108598,0.988053171314993,0.000126230635587394,0.00563200369182142,NA,0.00257935036235502,0.0014430837245241,0.524623102106572,0.987339542098795,0.340515258723751,0.0237939624474074,0.000828355203276918,0.0065295925519667,0.000242274098539912,0.837327833505184,0.921626033360164
"66",2.73375336940682e-15,0.00563990283128464,NA,0.00166866283347738,NA,0.753095160128062,NA,0.572997851278138,0.0225195680022091,0.000583271445136718,0.0058345752977175,0.000171922962039357,0.861169917056157,NA,5.98483828200616e-12,0.0116115004365109,0.00102761657078344,0.00173666710753675,NA,0.715579720785447,NA,1.5537539069228e-10,0.0057178580751958,NA,0.00313629308107376,0.000313864211275176,0.7607371080382,NA,1.42866515341256e-06,0.00679290728206289,NA,0.00190802923604465,NA,0.546309273432283,0.990050231895037,1.14594623648655e-06,0.00913992361188443,0.00510181659236717,0.00167001494772047,NA,0.546664392024547,0.987506897094122,2.26559418573789e-06,0.00563604293551771,NA,0.00265375641013251,0.00130450917632778,0.562135840972724,0.98598673163049,0.426997308354924,0.0175953947591613,0.000647965107092822,0.00456031483422103,0.000187122598324968,0.779861641037155,0.898024547129416
"67",3.98694709830578e-14,0.00563991042856858,NA,0.00166866508126773,NA,0.75309803866536,NA,0.636020118154389,0.0208606590478304,0.000593694092992087,0.00599928676694075,0.000171922962039357,0.862754530503176,NA,7.39856216091457e-11,0.0118534865322058,0.00111206573867292,0.00168956830126508,NA,0.736208548904096,NA,3.95148650580458e-10,0.00570698632313318,NA,0.00357862029746437,0.000339380592389936,0.773208092311877,NA,1.62460757750872e-05,0.00627488362534591,NA,0.00181530232303282,NA,0.525425576644785,0.988885637476684,8.66419336864683e-06,0.00796620586749104,0.00513504733184418,0.00166932053385012,NA,0.548299859385192,0.986959753725676,1.12726448916502e-05,0.005628548948198,NA,0.00239059250442324,0.00141256112942273,0.552126020367266,0.986347720053057,0.363943698462401,0.0175733416558663,0.000673812429219365,0.0050527992688795,0.000194903116057735,0.809356850053718,0.896974398492622
"68",2.11294500476709e-15,0.00563986870770023,NA,0.00166865301059498,NA,0.753093935353485,NA,0.571079470464206,0.02130381200309,0.000581764459883784,0.00573923525277535,0.000171922962039357,0.860261684232071,NA,1.00810989791808e-11,0.0113849013564068,0.00101145541362231,0.00170722129518304,NA,0.722167307314472,NA,1.31523205283315e-10,0.005667837465802,NA,0.00321242327314292,0.000307778569438567,0.761986395442008,NA,1.58427135780093e-06,0.00661151465275111,NA,0.00186670569752574,NA,0.535123060954211,0.989812222265168,1.07208491101534e-06,0.00899366435427719,0.00513387791156973,0.00169166085552427,NA,0.555490052963973,0.987611046605734,1.79822906321299e-06,0.00563077188583714,NA,0.0025421453313258,0.00132664158981022,0.560268461279653,0.986222274931458,0.428916074808856,0.0167466549443735,0.000640072967628844,0.00451379625728652,0.000184948511627279,0.779229221564554,0.896742459843852
"69",2.91875555402832e-14,0.00563995199525112,NA,0.00166868345081313,NA,0.753097715402112,NA,0.66311357594698,0.0265091394737284,0.000588178996863644,0.00778801843852973,0.000171922962039357,0.871960326298253,NA,3.4684656839564e-11,0.014227868220052,0.00112285538518986,0.00172488631339954,NA,0.744073775962547,NA,2.36015071065817e-10,0.00588271818760207,NA,0.0044544961077063,0.000361465550532486,0.797031528851494,NA,2.49501795194275e-05,0.00630597403550487,NA,0.00184631099984858,NA,0.447569351899246,0.989448733390162,1.31905807178067e-05,0.00835113233212193,0.00511624496656045,0.0016696381940222,NA,0.48487765443009,0.987513040040025,1.58375823634484e-05,0.00561012926145936,NA,0.00246366006075956,0.00145448606791586,0.479752324451407,0.987242155257072,0.33683244543969,0.0225288180348366,0.000650370856620401,0.00661595755751979,0.000189335644730827,0.825405723953318,0.898400138276266
"70",2.39950914667684e-15,0.00563986975597488,NA,0.00166865297923887,NA,0.753093956315184,NA,0.564697976310717,0.0227158422851211,0.000581081319075144,0.00623838362032079,0.000171922962039357,0.868288544703794,NA,1.2792442413157e-11,0.0118438874091276,0.00101630246881122,0.00169891244120096,NA,0.730566181713476,NA,7.97282768017265e-11,0.00570360865957108,NA,0.0034702224770022,0.000316682402026708,0.768343982972318,NA,3.30972170716858e-06,0.00641234743687787,NA,0.00187011406935795,NA,0.5060769069434,0.990374925403407,2.19524448832571e-06,0.0087678097173423,0.00500431866356758,0.00167672796366753,NA,0.528363874551676,0.988491466073541,2.62065569177328e-06,0.00565294027540594,NA,0.00254972986862748,0.00142458929803099,0.533471145478106,0.987879028519251,0.435293897974872,0.0178887309447147,0.00061984751543774,0.00488595409139941,0.000185745803798888,0.785237661710585,0.904362939122061
"71",2.56082223552029e-14,0.0056398700299896,NA,0.00166865307980858,NA,0.753093955231271,NA,0.535711446303875,0.0205708123795954,0.000581081319075144,0.00499894829688435,0.000171922962039357,0.848122323363259,NA,2.56317099195746e-11,0.0110446479062894,0.00101615585167308,0.00173415254920177,NA,0.708979150691181,NA,1.52986601791161e-09,0.00561035298403624,NA,0.00282665207852135,0.000309119939086602,0.755927654871497,NA,1.87640901983642e-06,0.00685964665209722,NA,0.00190174705679893,NA,0.552362752456878,0.989531039786299,1.49161394479715e-06,0.00909928312600488,0.00510062432286761,0.00168088830613819,NA,0.550268584241602,0.986994717953782,3.46623625268415e-06,0.00566572412994438,NA,0.00260869721909203,0.00125913116609548,0.576494250410843,0.984610579225228,0.464281717881385,0.0160922289875767,0.000651881753137198,0.00391488662144231,0.000190361845422453,0.756778934639066,0.894551355308003
"72",7.59097150323717e-14,0.00563985632749229,NA,0.00166865088321843,NA,0.753093198175835,NA,0.557413090417593,0.0301700541811664,0.000704359805305881,0.0084000907963937,0.000206575872335405,0.896173218363463,NA,1.80808282896812e-11,0.010499690186413,0.00164328311793587,0.0017228824486766,NA,0.736134278741061,NA,1.5278787480405e-10,0.00575943580786295,NA,0.00301371687480037,0.000487233309208282,0.766308549818949,NA,0.000115787632963461,0.00668675595510658,NA,0.00192955664797064,NA,0.562456915392517,0.990182995104076,9.71505162603546e-05,0.00843091818699901,0.0050136003168295,0.00160576399220275,NA,0.556341086252289,0.987427847969284,0.000136955095854821,0.00557997758106674,NA,0.00258265370100296,0.00142785082638369,0.557677596896512,0.987235738309956,0.442237016166384,0.0171488470823402,0.00103344200437394,0.00468134635471812,0.000303503271114651,0.787049719043758,0.937581946877536
